,closeness_closest_mrt,betweenness_closest_mrt,closest_comercial,closest_hawker,closest_primary,closest_secondary,closest_mall,closest_mrt
23,0.3648921191290514,0.3402810759472072,1.6907855498165594,0.3489287445328806,0.7903526602985589,0.4731057490627869,0.331799883927299,0.2679104339411886
24,0.08163983209332931,0.022073026082062856,0.5641880750011037,1.2571990453183264,1.6909706753077454,1.8125072245515632,1.3284639068165909,1.0537429469713862
25,0.16042346000258273,0.051170952359319274,2.8370719668976494,1.0662729185712885,1.4037087995875304,1.4022694029835343,0.4283697890788167,0.5589148225854887
26,0.1811578305237878,0.008364673475555121,2.412473184209264,0.8695005561603718,1.0255450226135931,1.294406236953407,0.4721618065637344,0.5808630062155444
27,0.5294295897056399,0.09310226316776637,1.1196717492580617,0.7324637671008827,1.49891643468647,2.0900689426105763,0.0726982114666254,0.1754707520893859
28,0.11605781719041931,0.044119997740269035,1.5608831202506914,0.5057793591734414,0.2674671678294206,0.6036926728807128,0.5857210190785889,0.82285524376441
29,0.20612787577971217,0.03547908392414175,2.195210518375365,2.223809053272888,0.7880479845164581,0.5930740042720377,0.7133647303406855,0.3567508736392152
30,0.1809812920989105,0.008356522095757086,1.689416871535548,0.7362414032191148,0.5906812958952798,1.505305919196455,0.3143664557236298,0.5814296097522832
31,1.3086332850459952,0.9836169703505504,2.1672963931234266,1.1403932323586408,0.5088919709650643,0.4015301293661643,0.1452417288029505,0.0836628276229027
32,0.18715524399576006,0.09259055632708409,2.366657377250737,0.1654336127312016,0.6989105430275193,0.7148748427879099,0.4615290483523369,0.4987370827097703
33,0.9787736119938537,0.1723994889971194,1.576884056940763,0.1337175472838554,1.900156664589823,2.571845621220424,1.1296132880744152,0.0832406927025434
34,0.35094874237244916,0.9939048175165272,1.0652535477221108,0.3287833629355752,0.5036469990629459,0.5966896224271712,0.3385209389973352,0.3209173432528237
35,0.19192240375976055,0.008861710451336238,1.910811736116166,0.7951824301793623,0.6451955779685982,1.4837377961435918,0.4005945828331556,0.5482834727792011
36,0.0643515185661157,0.0420660521084911,3.7984613376768417,0.9396233028612988,0.8854679711489593,0.5138923378501894,0.3701203440455615,0.3925687656830422
37,0.4779676560096883,0.7950377717013684,1.4812188368092152,1.6085501679352388,0.3036758339873888,0.1685445151923472,1.4181956643299911,0.2366528163749703
38,0.22507456288242797,0.2899396216405789,0.5174624713158436,0.4371508079165955,0.5607728563497271,0.7976995017927013,0.2806680971841704,0.5121487646062302
39,0.5294295897056399,0.09310226316776637,1.1196717492580617,0.7324637671008827,1.49891643468647,2.0900689426105763,0.0726982114666254,0.1754707520893859
40,0.19489241273414015,0.1941296327576022,1.552188875796721,1.1911781374430517,0.5573271609002353,0.5573271609002353,1.1123198431596848,0.5854452495539101
41,0.09422957736968415,0.1401010556592878,2.6024829943456407,0.9218743781464304,0.2746516541538399,1.8223720960922196,0.9972136910755556,0.9318476078852906
42,0.04399646030455502,0.025584749617399934,1.5946412064091309,2.7193200452705315,0.7061672058614539,0.7789807292037778,2.3106509626432707,1.4745739227374737
43,0.5642422146758397,0.09922419936959133,1.0594141299448685,0.7223245542416082,1.5444498760077972,2.098058465958351,0.0819242179882902,0.1646445548874695
44,0.28710672162907186,0.16249892686856232,1.3535506311134966,0.3209390043848315,0.272162392194642,0.272162392194642,1.1248072491921566,0.3489693590573405
45,0.35652255225803847,0.20178744620692243,1.231457661148797,0.5581009951303777,0.4076519729370306,0.4076519729370306,0.9403750937935847,0.2810241539935921
46,0.16042346000258273,0.051170952359319274,2.8370719668976494,1.0662729185712885,1.4037087995875304,1.4022694029835343,0.4283697890788167,0.5589148225854887
47,0.056029074138350565,0.022654126168809876,3.293292242091052,0.960194479057782,0.3903382366211441,0.5784674942702368,1.6633897144475709,1.3337061507584478
48,1.0869712544251766,0.8257381781120877,1.4180787043669048,1.6341899095781245,0.557700393681694,0.5663524013575448,0.8291177239861445,0.103762961405529
49,0.16316409341395663,0.028739440849801963,1.142889577496374,0.5626223209001546,2.0424836823398747,2.4352964378212563,1.266549847904085,0.4993365375716286
50,0.12029786527984719,0.00555456178716001,1.960196839695844,1.2783631428043227,1.13456537361128,1.13456537361128,0.4646357168135883,0.8747277584082096
51,0.37244346305402465,0.028882178259818515,0.7914409463880953,0.7162723205386428,1.732426851843106,2.119394260693885,0.095155380757536,0.2397841241372865
52,0.2395019303805987,0.3571661221634091,3.6412492786250654,0.6398905754781727,0.5740968092913917,0.6435483558812991,0.3203169686877136,0.391359448062198
53,0.09649012892763337,0.007797814792642529,0.2049482415161656,2.2859770900935468,0.7503810536339945,0.2457177353083926,1.139130028247567,0.8168220098792423
54,0.3550909814540715,0.4574259458389165,0.8555466899134052,0.1322140595875633,0.3853124827065818,0.9608105820854456,0.4786138081826193,0.3246257025523255
55,0.24140059599977984,0.37710827516431816,1.845950213194303,0.2184878408122047,0.7359811322450696,0.8270621242458732,1.2835429952312771,0.4606028466467337
56,0.18957056996249508,0.005935192122883959,1.3106800143897004,0.7864746926344632,0.3116545400498064,1.0090335442699208,0.6332867005845336,0.5528622326000358
57,0.8070016671453313,0.9155459340223588,0.5572931001664554,0.8119615484216413,0.5184545970784609,0.2441603808207037,0.239648023728236,0.1386652214199945
58,0.1223551250376918,0.005649552470582388,2.0232649185997307,1.3299912748399256,1.179370872720942,1.179370872720942,0.4110232071439955,0.8600202239597058
59,0.07499132515310268,0.03872505222126603,4.305580995701791,0.7530616126106812,1.0954479510985478,0.5002805992216549,1.0588089714640556,1.0648908880760166
60,0.0879315665012406,0.08200080651285108,2.9334227453403208,0.6196044951721034,0.3118753829767186,0.8927810122311015,1.1498850198280182,1.1117555374861294
61,0.18240554427288524,0.1701027553350949,2.183781470085847,0.5720201344226344,0.1934590261490309,1.1541349644817476,0.3712687326334428,0.5359398825692161
62,0.09422957736968415,0.1401010556592878,2.6024829943456407,0.9218743781464304,0.2746516541538399,1.8223720960922196,0.9972136910755556,0.9318476078852906
63,0.18240554427288524,0.1701027553350949,2.183781470085847,0.5720201344226344,0.1934590261490309,1.1541349644817476,0.3712687326334428,0.5359398825692161
64,0.18262564225584865,0.2852919259235869,1.7261385897543997,0.3777210902543895,0.8417015809352147,0.9517316295933288,1.1512910176637288,0.6088400310398132
65,0.06033125915700299,0.08970084906556686,2.2649990619399434,1.3256166946328471,0.7214659772043868,1.798118820678415,1.4757083126967798,1.455424724941942
66,0.2127681308237431,0.08602812297916759,2.5264628662165287,0.5669902925083065,0.7603251015866922,0.1888369418458721,0.8303754770962767,0.3512101201919306
67,0.2911700162075439,0.43157517717321653,2.818381786419752,2.117709473028344,1.1957715821905608,0.9066291517945134,0.830326956523044,0.345643507363373
68,0.9467362791455909,0.46074496948741345,0.9326893704400468,0.4346869506496166,0.2052616401411693,0.8495867345004129,0.787545576307424,0.0980099740051027
69,0.4617969548653507,0.4599895501262139,1.9261115881592532,1.5118370287836371,0.4032675526382852,0.4032675526382852,1.233661007636237,0.2470757678395062
70,0.2574224516922547,0.00805954061244643,1.3073739549812684,0.930129914823006,0.402303568716449,1.1541783604112663,0.4867856099613242,0.4071377918116522
71,0.1794412446053604,0.1363159198510299,0.8314679382263579,1.6701182130659724,0.4693216623007579,0.4516739772065772,0.750434582764831,0.6285475592297012
72,0.09187271199360121,0.02510916615130675,0.9174280222811118,0.2476687084151806,0.6646833456063859,0.5699774430879595,0.5229183490967524,0.7642603285376913
73,0.16699427762341948,0.215120967248388,1.3223844759652157,0.9094059919152055,0.4571926205909805,0.5797404081763351,0.9563633309532632,0.6902731097437133
74,0.5100147587261948,0.6569977712382746,0.7662855935724101,0.2822122451046844,0.6286331573640013,0.6701712040556524,0.5853782369350188,0.2260163208069184
75,0.12029786527984719,0.00555456178716001,1.960196839695844,1.2783631428043227,1.13456537361128,1.13456537361128,0.4646357168135883,0.8747277584082096
76,0.18958051480067656,0.06346871202928993,1.670441762985377,0.2308995137242804,0.6031188362414807,1.4757524558374338,0.2435215735833849,0.4894469149759683
77,0.24375565144616526,0.006714221147758944,0.7852522096166762,0.6375322188483763,0.8276025523582411,0.9753022963207952,0.1633979738359493,0.3946615383947451
78,0.2422550024323922,0.5068330595449124,0.3687327097025532,0.6784222140336729,0.7891245196286445,0.5625933427653405,0.2932022155725654,0.4178448952643722
79,0.10123854305232527,0.066178793015605,3.3598154778496663,1.8614847658826543,0.6955530616676501,1.246012699734881,0.6753723280618841,0.6403697537235392
80,0.1417758844539179,0.4186197382826403,1.5760554830797957,0.9086897473815302,0.6338863851980239,0.7492923681504371,0.7268674529247369,0.7432091002121533
81,0.08023151463746811,0.22721975971693184,1.5893744410260915,0.7742697402229692,0.7629482738259704,0.7318125044271026,1.1840522206629152,1.4037568470319015
82,0.18428623513134293,0.22414883458147153,0.6522120094430924,0.4845804983882013,0.53481474594978,0.53481474594978,0.3707063780962137,0.5457627012656133
83,0.10153927597901358,0.16247085856721213,1.693026524883826,0.5255658589451723,0.4025721036192884,0.5027528748128683,0.6539552751789562,0.8881101201239332
84,0.32225599826049195,0.5864564643625607,0.8945568661290463,1.0176224099356967,0.6714316862447924,0.6288579940175484,0.2725237677828719,0.2663697708890693
85,0.18262564225584865,0.2852919259235869,1.7261385897543997,0.3777210902543895,0.8417015809352147,0.9517316295933288,1.1512910176637288,0.6088400310398132
86,0.21326463240551602,0.3547383091690959,1.7614776819511204,1.4262693104506186,0.6415688546280829,0.1721656390738915,1.5730040286757847,0.5303851400721525
87,0.3648921191290514,0.3402810759472072,1.6907855498165594,0.3489287445328806,0.7903526602985589,0.4731057490627869,0.331799883927299,0.2679104339411886
88,0.15636964738939996,0.004895717197175291,1.5356259312732212,0.65692072768759,0.1006273798300575,0.9379105825969752,0.5304212408531029,0.6702477769469662
89,0.499971514439184,0.11490831881278074,1.4600160961500814,0.2577714953483097,0.6562378266311097,1.5117878371863502,0.3035049225290882,0.1881473277120449
90,0.18581302952796497,0.2733967374647253,4.256570255114247,1.9761252079564688,0.6591366198079922,0.7650116787542254,0.1555550908167871,0.4470557488880572
91,0.15384280328086497,0.045691440548570626,0.769032293981153,1.2258165990173129,0.1648836229922151,0.6377050494620398,0.2117307047327707,0.7217271751211082
92,0.20057549399493532,0.009261253072058048,2.419309179850861,1.4499067580529337,1.5355567450348602,1.662406635365174,0.199720010020921,0.5246298036797585
93,0.8187043582139368,0.31123482509654804,0.8366797422598078,0.5968673554040992,0.96587747136491,0.9880952965860194,0.0326498935345313,0.1166462380429064
94,0.05606398819126043,0.0421449924555692,2.311263208243534,0.8229161029849179,0.8854593966745888,0.495977072797244,1.6573912432733064,1.6629285002419494
95,0.08407266622378204,0.006794302045428774,0.1357080697106166,2.2679888376793023,0.6830827397285767,0.1563950033326524,1.0587322744923553,0.9374659396954136
96,0.17696556643283026,0.10016036710967183,1.3953295142882125,0.4630185182129823,0.5455533132326446,0.6245558956109398,1.1011693120028525,0.5661635234896419
97,0.4617969548653507,0.4599895501262139,1.9261115881592532,1.5118370287836371,0.4032675526382852,0.4032675526382852,1.233661007636237,0.2470757678395062
98,0.19352565982810369,0.008935738239539585,2.057936250186648,0.7502047165455407,0.7182044320201437,1.4146893062337833,0.478665087144542,0.5437412389189146
99,0.16893318075955302,0.10296493982762842,2.0016231124527977,0.8945606344824876,0.7808130691283722,1.080944193360912,1.4584732725107317,0.5075704718273938
100,0.09422957736968415,0.1401010556592878,2.6024829943456407,0.9218743781464304,0.2746516541538399,1.8223720960922196,0.9972136910755556,0.9318476078852906
101,0.38479850842389496,0.1170216261725108,0.6091849266985875,0.2003990110980573,0.1325528708361476,0.6716832743401946,0.6845948437814274,0.2922677217272318
102,0.5388263533519778,0.5069507724594798,0.906282454843511,0.4669856251671341,0.5209837670428042,0.98209581744778,0.2298106969526941,0.1983485492026073
103,0.1302039684449453,0.1296227775206791,1.8454154681004369,1.018269834938709,0.4838379792475475,0.4957650971048921,1.6807702216703269,0.6866744995757937
104,0.42632528507049,0.01968488910292698,2.332324770166493,1.26996114951243,1.274415059823293,1.7326496637542768,0.1180637620642444,0.2468253367147453
105,0.16535263291695804,0.03977344965575253,0.8437568105353532,0.5938868298670363,0.2389913347783102,0.6769869836694381,0.5547760283367432,0.5604993739171165
106,0.20057549399493532,0.009261253072058048,2.419309179850861,1.4499067580529337,1.5355567450348602,1.662406635365174,0.199720010020921,0.5246298036797585
107,0.10076181013368676,0.06586715667439456,3.381381303259769,1.7845432713302356,0.7388736024033334,1.2235128792990906,0.6132334566035776,0.5722659460118444
108,0.19933363452838357,0.11282042271905011,1.5646632498413613,0.2560593754245209,0.4633198309009733,0.4633198309009733,1.3347977749333322,0.5026319259416554
109,0.15401805332719204,0.4361870173734831,0.8045401740568678,0.6818247612860253,0.4272441122762958,0.5214701857278351,0.7309618525146071,0.7312489385957064
110,0.5100147587261948,0.6569977712382746,0.7662855935724101,0.2822122451046844,0.6286331573640013,0.6701712040556524,0.5853782369350188,0.2260163208069184
111,0.6199480930368076,0.31296330802695627,0.3502012503843921,0.962913683814364,1.382601882472679,0.7104811608885645,0.0081270002330684,0.1713443900684773
112,0.02728626058410203,0.008703614423916409,4.562340110961074,3.3079931397056983,3.2487633973897543,4.076449387128846,3.078701448973689,3.286014564345792
113,0.17894813270525295,0.04890721411244759,0.8099104594737929,1.388802928081249,0.4722409027312368,0.3765270974023625,0.6281629977921656,0.3923744159293886
114,0.06965958343351109,0.000496517220427539,1.1222700094267462,1.995947373089056,0.6732688194513397,1.1050903821215334,0.1082650905113667,0.986785319443208
115,0.1486986345838718,0.19155263614680315,1.5095576447182717,0.9918308441627496,0.6624580284902609,0.7848256786464963,0.8444296473268343,0.7752032131774893
116,1.460060314080086,1.1091623065228393,1.3751076074933986,1.6459480008116645,0.5820726743724502,0.6013310745612759,0.8693060050874208,0.0772484227084146
117,0.06900315506638825,0.016597821671816945,2.414243269267596,1.02491328192332,1.4320390692339369,0.9856365010686648,1.3941644527336274,1.3431276749060803
118,0.0822204954094465,0.2328526551587371,1.6072277109129025,0.8202620685758362,0.7851183286639081,0.6985843122290024,1.2287178559102905,1.3697988252105118
119,0.02824313556823551,0.009008832901476551,5.135548095596422,3.754384530018901,3.632164938243118,4.122951798659987,2.975314203781022,3.1746846758309664
120,0.09017873305713532,0.13268483630644776,5.177436986848168,1.433992561272852,0.7681158122307274,1.0209398807576897,1.0261788655305135,0.9211571315395666
121,0.041448484760995066,0.011206459662307216,1.0987729636574524,0.927286667686907,1.1985491621571085,0.6060094060244411,0.8535898604181394,2.075525746148137
122,0.07596974325312633,0.046303633233024256,2.1063274925988598,0.780836234829762,0.5705446109244366,0.7063615820538225,0.9228167525263624,1.1286795320569956
123,0.1470072773406435,0.034296970881937464,2.4470780795891844,0.9409742601373629,1.1306359612160266,1.3572596852612788,0.812980741442707,0.5708040299557113
124,0.05966367166827705,0.014351329032464385,1.950662202705003,0.5697469625996759,0.3399391456756766,0.7916500242456023,0.1692839724606549,1.5533748533075848
125,0.42017595614962927,0.6989087058495896,1.032093595546942,1.5530514481657776,0.3721839125288112,0.3721839125288112,0.9337895298088278,0.2692024383483646
126,0.02824313556823551,0.009008832901476551,5.135548095596422,3.754384530018901,3.632164938243118,4.122951798659987,2.975314203781022,3.1746846758309664
127,0.15384280328086497,0.045691440548570626,0.769032293981153,1.2258165990173129,0.1648836229922151,0.6377050494620398,0.2117307047327707,0.7217271751211082
128,0.12109629559225486,0.04603540215752297,1.547410809285113,0.3932331867952164,0.3849925964753944,0.499352017899129,0.6748766587542603,0.7886185369083726
129,0.47510994832107056,0.021937443008690587,1.9473012971318064,1.0270053936712442,0.994642544186543,1.5643872077880163,0.0144051182648713,0.2214811169696292
130,0.5669237550894703,0.5333860041928868,0.8001241692237698,0.4372445259044928,0.5904658865715695,0.8985388507231321,0.1667014924689047,0.1885181640388829
131,0.4763009780468301,0.35800535593511246,2.092399975442525,1.1590446920558424,0.2116386399484884,0.1089536635082982,0.1529195322512654,0.2298629773916432
132,0.18240554427288524,0.1701027553350949,2.183781470085847,0.5720201344226344,0.1934590261490309,1.1541349644817476,0.3712687326334428,0.5359398825692161
133,0.20550711133440708,0.07812462363312261,1.2340275142534078,0.2015811783362489,0.7533663950009823,0.5908865101525278,0.4307796455493387,0.4646981938235192
134,0.2003983768076167,0.04820325271176759,0.8624710704368435,0.5351814575414432,0.1506901405251451,0.5987972827039078,0.5851540562929182,0.4624790315266625
135,0.09733131677225318,0.15520927431979267,1.7850802534916548,1.2592261466130672,0.4638514837130914,1.113464681660221,1.655343969366165,0.9770121852760784
136,0.16980216589387412,0.21873807107530918,1.5700237553597882,0.6215038318773027,0.4421895050517376,1.4511879987225969,0.4471727959592301,0.67885859239609
137,0.3075924049202451,0.21674389345554887,3.925291247883378,1.0027077770369712,0.6861838087707015,0.6333767396697492,0.1142441546229549,0.2875581542668008
138,0.254275417273018,0.1915251852653714,2.190528607865956,0.3358185494864201,0.0648763948572067,0.5580947068242509,1.1555810686635408,0.4332917423873295
139,0.20321808644832365,0.5755240316921424,1.388748400416442,0.6769011302131148,1.1685845437988769,1.089877273770255,0.5847564866296003,0.5542102082962268
140,0.32225599826049195,0.5864564643625607,0.8945568661290463,1.0176224099356967,0.6714316862447924,0.6288579940175484,0.2725237677828719,0.2663697708890693
141,0.2855437654481302,0.077734971600121,1.777051822726721,0.4384563047231303,0.6813739215589253,1.6978164885775806,0.4470085722946908,0.3383557839680273
142,0.15118944222601388,0.2419150446752774,1.8773387708220963,0.5731745688891665,0.3565535300726524,0.2296773219786332,0.4170215941620833,0.5964573799552174
143,0.8187043582139368,0.31123482509654804,0.8366797422598078,0.5968673554040992,0.96587747136491,0.9880952965860194,0.0326498935345313,0.1166462380429064
144,0.05405511447212621,0.06231899145187736,1.209250706204808,0.3713207711113747,0.9432094041980602,0.2048023037640796,0.5049985912463629,1.3758612133625845
145,0.1501907249728283,0.1400607434685923,2.3441426669388483,0.7289945346084,0.3453864947459799,1.21732804891767,0.5060105372153915,0.6508950935237179
146,0.2580442758148653,0.07024865144774498,1.2251596759131544,0.3330435784392027,1.0437107956775762,1.683185128886559,0.4209376454700013,0.3744139811289658
147,0.07765318600290812,0.21991780093598148,1.5962720506812147,0.733246933401044,0.7463148753839316,0.6918060896039563,1.138201442207467,1.4503659645834526
148,0.09879562286716664,0.0,1.6679683600039097,0.8910563918449071,0.346043226957696,1.3298867203299842,0.7014760242358697,0.6550450245213718
149,0.5552582446876722,0.42379782528532084,1.3367843290284556,0.4597627083509049,0.3669905735404795,1.3561428403626266,0.3746284609355721,0.2018210685731994
150,0.19352565982810369,0.008935738239539585,2.057936250186648,0.7502047165455407,0.7182044320201437,1.4146893062337833,0.478665087144542,0.5437412389189146
151,0.4530968554653845,0.12334876629657622,1.7004095807819484,0.2184093226269968,0.5177495642277518,1.4767730663028973,0.2263945799097626,0.2132334035206426
152,0.2174383518150606,0.2801027030688581,1.4217790206081118,0.4706756689787595,0.3474255299088341,1.308769259568754,0.5394942262976363,0.5301349019724247
153,0.12957537203577377,0.38259545012482127,0.60476134047778,1.9217274051609208,0.3604686110595057,0.4524582506075559,0.4812263385356146,0.8131879219122575
154,0.13610326108782145,0.05174038007095688,1.3887298714373968,0.6098905541539537,0.2311418755097855,0.8057842459590321,0.6802269276691134,0.7016641827073244
155,0.3170525522615221,0.009926476515289965,1.273303189290733,0.9969281647652918,0.4831425059815628,1.1412313917530894,0.4159266002670557,0.3305647842830683
156,0.26927911109687286,0.1641258830637325,1.8707737266330544,0.6566785448694,0.7399497003429751,1.1894720060971695,1.7162510265031805,0.3184260892579294
157,0.23952315793386147,0.3085522099704245,1.4710331250368132,0.5984040471645626,0.7129250273894958,1.0978595959765718,0.3272918442457551,0.4812547576562606
158,0.13823422298321067,0.06658370918841619,2.0226632883969637,0.6661466059899344,0.3213029822794973,0.4120977492272772,0.9608341780583024,0.6587897223822154
159,0.1112935345715223,0.16547184139807183,2.7368429562104986,0.7826527054194434,0.3609982780695288,1.8330468975507648,0.8544132884543008,0.78897311152925
160,0.3248618659174874,0.5403659656513508,1.1225851874015853,1.3921048600361394,0.4984684180248642,0.4984684180248642,0.8968540373910775,0.348186117848518
161,0.13043723711590846,0.0495864108607058,1.4359262904390624,0.5773469447764306,0.2149464043981893,0.7510595425571598,0.6448790230723489,0.7321435624255533
162,0.5642422146758397,0.09922419936959133,1.0594141299448685,0.7223245542416082,1.5444498760077972,2.098058465958351,0.0819242179882902,0.1646445548874695
163,0.06900315506638825,0.016597821671816945,2.414243269267596,1.02491328192332,1.4320390692339369,0.9856365010686648,1.3941644527336274,1.3431276749060803
164,0.07183914128719668,0.0194232055442316,0.7125890216226817,1.2228812657099326,1.5323290141937342,1.877874463495083,1.1054471991667478,1.1975003559181736
165,0.17273240142060256,0.05130166690938709,0.6599080215335994,1.4549218233132468,0.4175520019047051,0.8400924474929193,0.2002489858347838,0.6428008347678057
166,0.46637858423944,0.7757608401340182,1.0157827900206788,1.6362861301527285,0.3080117064315507,0.3080117064315507,0.959687940634776,0.2425334175995601
167,1.2442034513144926,1.8441710857955689,2.752704905069994,1.8679074450433533,1.0785759824859666,0.6395097487662338,1.0662497937548645,0.08088791711251
168,0.21326463240551602,0.3547383091690959,1.7614776819511204,1.4262693104506186,0.6415688546280829,0.1721656390738915,1.5730040286757847,0.5303851400721525
169,0.5100147587261948,0.6569977712382746,0.7662855935724101,0.2822122451046844,0.6286331573640013,0.6701712040556524,0.5853782369350188,0.2260163208069184
170,0.06321357707013912,0.0,2.026042957899828,0.811071475964178,0.5584379109443066,0.4218843823597937,0.2769443535106686,1.0237607837288134
171,0.09422957736968415,0.1401010556592878,2.6024829943456407,0.9218743781464304,0.2746516541538399,1.8223720960922196,0.9972136910755556,0.9318476078852906
172,0.35515845283504116,0.5907604445459655,1.1324612125761198,1.4167014546190075,0.4704522146849642,0.4704522146849642,0.9232887125211496,0.3184843019444409
173,0.13786608685124643,0.0,1.846540461244875,0.6698431342643564,0.5317646762578114,0.9701561687907712,0.4613315300618055,0.4694089944937193
174,0.3648921191290514,0.3402810759472072,1.6907855498165594,0.3489287445328806,0.7903526602985589,0.4731057490627869,0.331799883927299,0.2679104339411886
175,0.1395986110210755,0.004370639264637701,1.4746091356156603,0.6689772261178626,0.135892204340523,0.8227442121111532,0.5887591701085432,0.7507697087967691
176,0.38748761543025906,0.4991590838585638,1.207593390609114,0.2572833820243728,0.3427143286083367,1.081998862646487,0.6357280443679589,0.2974847575361273
177,0.4594615485786227,0.1055979242447589,1.366331355588411,0.3649357075556756,0.643612858301121,1.4338564437289691,0.3003975686700051,0.204735966839627
178,0.05919382392814071,0.04687617839696784,0.6830068151946205,1.7811786224716937,1.469955726640306,1.6175708898356302,1.1883437540289177,1.6936805428103685
179,0.8187043582139368,0.31123482509654804,0.8366797422598078,0.5968673554040992,0.96587747136491,0.9880952965860194,0.0326498935345313,0.1166462380429064
180,0.1717007165549307,0.13104963496191102,0.9845533445090996,0.2584927969804334,0.5955201290183927,1.2000669383489464,0.8286871395583816,0.6526636261363171
181,0.15160007991488805,0.09240039781478752,1.704004706357474,0.5670591848347334,0.8649622422230039,1.3137803404225366,1.4876994354503386,0.5656032260244739
182,0.17844440337536158,0.22987094648077833,1.452212847923893,0.5318255531469309,0.2715709288289548,1.3869740877099932,0.5969241583267985,0.6459808049123646
183,0.2580442758148653,0.07024865144774498,1.2251596759131544,0.3330435784392027,1.0437107956775762,1.683185128886559,0.4209376454700013,0.3744139811289658
184,0.049285665054817,0.028660519310549654,1.560089669522475,2.610936596893948,0.563630169771687,0.6255866629230064,2.216289782084363,1.3163266232827366
185,0.13929111934517419,0.006431544957224296,2.151397013743558,0.5442152975273867,0.6697516028243302,1.1887617281557727,0.4345940270756409,0.7554529142433746
186,0.41366957622171613,0.6575146303387963,1.141690735848287,0.413224313726621,1.4273413864927642,1.167102154949113,0.5822673782297914,0.2545472605766304
187,0.38711729193869726,0.3642164288363016,0.684190450335284,0.465702914727949,0.708840804225165,0.8267546162263998,0.1182771090366499,0.2760802156996405
188,0.07107871637371252,0.05628794302943562,3.156789661151385,0.6022295363212459,0.2272169319884551,0.2272169319884551,1.4004703559859526,1.4104845016406744
189,0.10002473295847819,0.0046184822828699255,2.5322242836133437,0.5484528295120185,0.6256835349991966,0.8155808259653462,0.5521063688537216,1.0520186250456198
